t_over_L,d_mm,L_mm,N,lattice_type,band_mean_alpha,alpha_1000hz,C11,C12,C44,surrogate_method
0.105,2.1071,36.6667,10,FCC,0.074688,0.025897,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,2.1071,36.6667,10,FCC,0.063455,0.022432,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,2.1071,36.6667,10,FCC,0.055606,0.019869,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,2.1071,36.6667,10,FCC,0.049878,0.017879,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,2.1071,36.6667,10,FCC,0.044781,0.016279,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,2.1071,36.6667,10,FCC,0.039484,0.01496,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,2.1071,36.6667,10,FCC,0.034408,0.01385,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,2.1071,36.6667,10,FCC,0.030527,0.012902,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,2.2857,36.6667,10,FCC,0.244265,0.473123,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,2.2857,36.6667,10,FCC,0.207737,0.49322,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,2.2857,36.6667,10,FCC,0.182259,0.263787,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,2.2857,36.6667,10,FCC,0.160213,0.236023,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,2.2857,36.6667,10,FCC,0.136086,0.157746,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,2.2857,36.6667,10,FCC,0.115228,0.069254,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,2.2857,36.6667,10,FCC,0.102191,0.044004,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,2.2857,36.6667,10,FCC,0.092336,0.033811,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,2.2857,36.6667,10,FCC,0.083455,0.027998,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,2.2857,36.6667,10,FCC,0.073942,0.024123,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,2.2857,36.6667,10,FCC,0.064051,0.021306,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,2.2857,36.6667,10,FCC,0.056735,0.019142,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,2.2857,36.6667,10,FCC,0.051505,0.017415,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,2.2857,36.6667,10,FCC,0.047152,0.015999,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,2.2857,36.6667,10,FCC,0.042942,0.014811,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,2.4643,36.6667,10,FCC,0.275307,0.494642,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,2.4643,36.6667,10,FCC,0.229306,0.296352,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,2.4643,36.6667,10,FCC,0.201555,0.572121,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,2.4643,36.6667,10,FCC,0.180518,0.253494,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,2.4643,36.6667,10,FCC,0.16205,0.274231,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,2.4643,36.6667,10,FCC,0.14243,0.206616,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,2.4643,36.6667,10,FCC,0.121795,0.095815,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,2.4643,36.6667,10,FCC,0.10787,0.052256,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,2.4643,36.6667,10,FCC,0.098169,0.038126,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,2.4643,36.6667,10,FCC,0.090207,0.030883,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,2.4643,36.6667,10,FCC,0.082801,0.026305,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,2.4643,36.6667,10,FCC,0.074874,0.023079,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,2.4643,36.6667,10,FCC,0.066072,0.020649,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,2.4643,36.6667,10,FCC,0.058752,0.018735,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,2.4643,36.6667,10,FCC,0.053572,0.01718,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,2.6429,36.6667,10,FCC,0.30177,0.245093,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,2.6429,36.6667,10,FCC,0.255179,0.823436,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,2.6429,36.6667,10,FCC,0.220785,0.256375,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,2.6429,36.6667,10,FCC,0.198174,0.594574,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,2.6429,36.6667,10,FCC,0.180259,0.243858,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,2.6429,36.6667,10,FCC,0.164481,0.358494,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,2.6429,36.6667,10,FCC,0.148583,0.222736,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,2.6429,36.6667,10,FCC,0.130174,0.140311,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,2.6429,36.6667,10,FCC,0.114492,0.069419,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,2.6429,36.6667,10,FCC,0.104073,0.045228,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,2.6429,36.6667,10,FCC,0.0962,0.035082,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,2.6429,36.6667,10,FCC,0.089497,0.029251,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,2.6429,36.6667,10,FCC,0.083233,0.02535,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,2.6429,36.6667,10,FCC,0.076701,0.022506,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,2.6429,36.6667,10,FCC,0.069214,0.020315,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,2.8214,36.6667,10,FCC,0.31926,0.415132,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,2.8214,36.6667,10,FCC,0.283161,0.275821,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,2.8214,36.6667,10,FCC,0.243054,0.731475,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,2.8214,36.6667,10,FCC,0.215715,0.243158,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,2.8214,36.6667,10,FCC,0.196504,0.593957,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,2.8214,36.6667,10,FCC,0.18089,0.252768,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,2.8214,36.6667,10,FCC,0.167138,0.382469,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,2.8214,36.6667,10,FCC,0.153895,0.212609,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,2.8214,36.6667,10,FCC,0.139157,0.2067,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,2.8214,36.6667,10,FCC,0.122919,0.111668,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,2.8214,36.6667,10,FCC,0.110687,0.059224,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,2.8214,36.6667,10,FCC,0.102172,0.041855,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,2.8214,36.6667,10,FCC,0.09546,0.03351,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,2.8214,36.6667,10,FCC,0.089656,0.028415,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,2.8214,36.6667,10,FCC,0.084268,0.024894,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,3.0,36.6667,10,FCC,0.332156,0.996581,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,3.0,36.6667,10,FCC,0.30261,0.256871,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,3.0,36.6667,10,FCC,0.269647,0.360702,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,3.0,36.6667,10,FCC,0.235675,0.609707,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,3.0,36.6667,10,FCC,0.212735,0.234161,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,3.0,36.6667,10,FCC,0.19593,0.537166,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,3.0,36.6667,10,FCC,0.182061,0.30138,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,3.0,36.6667,10,FCC,0.16985,0.277723,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,3.0,36.6667,10,FCC,0.158429,0.30796,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,3.0,36.6667,10,FCC,0.146675,0.214967,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,3.0,36.6667,10,FCC,0.132985,0.165141,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,3.0,36.6667,10,FCC,0.119004,0.095917,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,3.0,36.6667,10,FCC,0.1088,0.055076,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,3.0,36.6667,10,FCC,0.101431,0.04041,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,3.0,36.6667,10,FCC,0.095505,0.032886,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,0.5,40.0,10,FCC,0.010354,0.01085,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,0.5,40.0,10,FCC,0.007933,0.008366,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,0.5,40.0,10,FCC,0.006432,0.006807,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,0.5,40.0,10,FCC,0.005409,0.005738,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,0.5,40.0,10,FCC,0.004667,0.004959,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,0.5,40.0,10,FCC,0.004104,0.004366,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,0.5,40.0,10,FCC,0.003662,0.003899,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,0.5,40.0,10,FCC,0.003306,0.003523,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,0.5,40.0,10,FCC,0.003013,0.003213,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,0.5,40.0,10,FCC,0.002768,0.002953,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,0.5,40.0,10,FCC,0.00256,0.002732,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,0.5,40.0,10,FCC,0.002381,0.002542,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,0.5,40.0,10,FCC,0.002225,0.002376,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,0.5,40.0,10,FCC,0.002089,0.002231,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,0.5,40.0,10,FCC,0.001968,0.002103,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,0.6786,40.0,10,FCC,0.013893,0.013882,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,0.6786,40.0,10,FCC,0.010599,0.010793,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,0.6786,40.0,10,FCC,0.008586,0.00883,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,0.6786,40.0,10,FCC,0.007222,0.007471,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,0.6786,40.0,10,FCC,0.006234,0.006475,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,0.6786,40.0,10,FCC,0.005485,0.005714,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,0.6786,40.0,10,FCC,0.004897,0.005113,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,0.6786,40.0,10,FCC,0.004423,0.004626,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,0.6786,40.0,10,FCC,0.004033,0.004224,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,0.6786,40.0,10,FCC,0.003706,0.003886,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,0.6786,40.0,10,FCC,0.003429,0.003598,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,0.6786,40.0,10,FCC,0.00319,0.00335,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,0.6786,40.0,10,FCC,0.002982,0.003134,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,0.6786,40.0,10,FCC,0.0028,0.002944,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,0.6786,40.0,10,FCC,0.002638,0.002776,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,0.8571,40.0,10,FCC,0.018736,0.017019,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,0.8571,40.0,10,FCC,0.013714,0.013264,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,0.8571,40.0,10,FCC,0.010945,0.010875,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,0.8571,40.0,10,FCC,0.009142,0.009219,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,0.8571,40.0,10,FCC,0.007861,0.008001,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,0.8571,40.0,10,FCC,0.006901,0.007069,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,0.8571,40.0,10,FCC,0.006152,0.006331,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,0.8571,40.0,10,FCC,0.005551,0.005733,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,0.8571,40.0,10,FCC,0.005058,0.005238,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,0.8571,40.0,10,FCC,0.004646,0.004822,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,0.8571,40.0,10,FCC,0.004296,0.004468,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,0.8571,40.0,10,FCC,0.003995,0.004162,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,0.8571,40.0,10,FCC,0.003734,0.003895,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,0.8571,40.0,10,FCC,0.003505,0.00366,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,0.8571,40.0,10,FCC,0.003303,0.003452,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,1.0357,40.0,10,FCC,0.028906,0.020554,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,1.0357,40.0,10,FCC,0.01895,0.015957,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,1.0357,40.0,10,FCC,0.014166,0.013067,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,1.0357,40.0,10,FCC,0.011514,0.011072,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,1.0357,40.0,10,FCC,0.00977,0.00961,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,1.0357,40.0,10,FCC,0.00851,0.008491,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,1.0357,40.0,10,FCC,0.007549,0.007606,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,1.0357,40.0,10,FCC,0.006789,0.006889,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,1.0357,40.0,10,FCC,0.006171,0.006296,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,1.0357,40.0,10,FCC,0.005658,0.005797,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,1.0357,40.0,10,FCC,0.005225,0.005371,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,1.0357,40.0,10,FCC,0.004854,0.005004,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,1.0357,40.0,10,FCC,0.004532,0.004684,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,1.0357,40.0,10,FCC,0.004251,0.004402,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,1.0357,40.0,10,FCC,0.004003,0.004153,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,1.2143,40.0,10,FCC,0.045622,0.024829,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,1.2143,40.0,10,FCC,0.029872,0.019029,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,1.2143,40.0,10,FCC,0.020691,0.015492,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,1.2143,40.0,10,FCC,0.015415,0.013087,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,1.2143,40.0,10,FCC,0.01243,0.011339,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,1.2143,40.0,10,FCC,0.010561,0.010007,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,1.2143,40.0,10,FCC,0.009241,0.008958,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,1.2143,40.0,10,FCC,0.008239,0.008109,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,1.2143,40.0,10,FCC,0.007445,0.007408,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,1.2143,40.0,10,FCC,0.006798,0.006819,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,1.2143,40.0,10,FCC,0.006257,0.006318,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,1.2143,40.0,10,FCC,0.005799,0.005885,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,1.2143,40.0,10,FCC,0.005405,0.005508,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,1.2143,40.0,10,FCC,0.005062,0.005176,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,1.2143,40.0,10,FCC,0.00476,0.004883,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,1.3929,40.0,10,FCC,0.066207,0.030515,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,1.3929,40.0,10,FCC,0.045906,0.02274,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,1.3929,40.0,10,FCC,0.032537,0.018283,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,1.3929,40.0,10,FCC,0.02367,0.015341,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,1.3929,40.0,10,FCC,0.017863,0.013237,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,1.3929,40.0,10,FCC,0.014087,0.011651,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,1.3929,40.0,10,FCC,0.011719,0.01041,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,1.3929,40.0,10,FCC,0.010165,0.009411,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,1.3929,40.0,10,FCC,0.009041,0.008589,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,1.3929,40.0,10,FCC,0.008171,0.0079,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,1.3929,40.0,10,FCC,0.007469,0.007314,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,1.3929,40.0,10,FCC,0.006887,0.00681,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,1.3929,40.0,10,FCC,0.006393,0.006371,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,1.3929,40.0,10,FCC,0.005969,0.005986,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,1.3929,40.0,10,FCC,0.0056,0.005644,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,1.5714,40.0,10,FCC,0.092038,0.039312,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,1.5714,40.0,10,FCC,0.064492,0.027603,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,1.5714,40.0,10,FCC,0.048521,0.021671,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,1.5714,40.0,10,FCC,0.036005,0.017961,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,1.5714,40.0,10,FCC,0.027716,0.015383,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,1.5714,40.0,10,FCC,0.021428,0.013475,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,1.5714,40.0,10,FCC,0.016972,0.011999,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,1.5714,40.0,10,FCC,0.013787,0.010821,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,1.5714,40.0,10,FCC,0.011604,0.009858,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,1.5714,40.0,10,FCC,0.010126,0.009054,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,1.5714,40.0,10,FCC,0.009067,0.008373,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,1.5714,40.0,10,FCC,0.008251,0.007788,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,1.5714,40.0,10,FCC,0.007591,0.007281,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,1.5714,40.0,10,FCC,0.007041,0.006836,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,1.5714,40.0,10,FCC,0.006573,0.006443,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,1.75,40.0,10,FCC,0.114239,0.057699,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,1.75,40.0,10,FCC,0.088382,0.034848,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,1.75,40.0,10,FCC,0.065449,0.026109,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,1.75,40.0,10,FCC,0.052075,0.021168,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,1.75,40.0,10,FCC,0.040509,0.017905,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,1.75,40.0,10,FCC,0.032224,0.015559,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,1.75,40.0,10,FCC,0.025949,0.01378,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,1.75,40.0,10,FCC,0.020865,0.012379,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,1.75,40.0,10,FCC,0.017117,0.011244,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,1.75,40.0,10,FCC,0.014174,0.010304,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,1.75,40.0,10,FCC,0.012006,0.009512,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,1.75,40.0,10,FCC,0.010435,0.008835,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,1.75,40.0,10,FCC,0.009313,0.008249,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,1.75,40.0,10,FCC,0.008475,0.007737,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,1.75,40.0,10,FCC,0.007812,0.007286,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,1.9286,40.0,10,FCC,0.140415,0.139404,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,1.9286,40.0,10,FCC,0.10855,0.048554,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,1.9286,40.0,10,FCC,0.088295,0.032653,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,1.9286,40.0,10,FCC,0.068186,0.025399,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,1.9286,40.0,10,FCC,0.055749,0.021028,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,1.9286,40.0,10,FCC,0.046216,0.01804,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,1.9286,40.0,10,FCC,0.037079,0.015842,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,1.9286,40.0,10,FCC,0.03084,0.014145,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,1.9286,40.0,10,FCC,0.025762,0.012791,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,1.9286,40.0,10,FCC,0.021254,0.011682,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,1.9286,40.0,10,FCC,0.017909,0.010756,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,1.9286,40.0,10,FCC,0.015129,0.009969,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,1.9286,40.0,10,FCC,0.012903,0.009292,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,1.9286,40.0,10,FCC,0.011187,0.008702,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,1.9286,40.0,10,FCC,0.009878,0.008184,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,2.1071,40.0,10,FCC,0.170945,0.253455,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
